elien v. ashcroft, 364 f.3d 392, 397(1st cir. 2004)|8 usc 1101(a)(42)(a)|8 usc 1101(a)(42)(a)|8 usc 1101||
elkem metals co. v. u.s., 468 f.3d 795, 802(fed. cir. 2006)||19 usc 1677b(e)|19 usc 1677b||
elm grove coal co. v. director, o.w.c.p, 480 f.3d 278, 297(4th cir. 2007)|30 usc 923(b)|30 usc 923(b)|30 usc 923||30 usc 936
elwell v. oklahoma ex rel. bd. of regents of univ. of oklahoma, 693 f.3d 1303, 1313(10th cir. 2012)||42 usc 12132|42 usc 12132||42 usc 12131(2)
eme homer city generation, l.p. v. e.p.a., 696 f.3d 7, 27-8(d.c. cir. 2012)||42 usc 7410(a)(2)(d)|42 usc 7410||
encarnacion ex rel. george v. barnhart, 331 f.3d 78, 89(2d cir. 2003)||42 usc 1382c(a)(3)(g)|42 usc 1382c||
envtl. def. ctr., inc. v. u.s. e.p.a., 344 f.3d 832, 844(9th cir. 2003)||33 usc 1342(p)(3)(b)(iii); 33 usc 1342(j); 33 usc 1342(p)(6); 33 usc 1342(a)(1)|33 usc 1342||
envtl. def. ctr., inc. v. u.s. e.p.a., 344 f.3d 832, 855-56(9th cir. 2003)||33 usc 1342(p)(3)(b)(iii); 33 usc 1342(j); 33 usc 1342(p)(6); 33 usc 1342(a)(1)|33 usc 1342||
envtl. def. ctr., inc. v. u.s. e.p.a., 344 f.3d 832, 856-57(9th cir. 2003)||33 usc 1342(p)(3)(b)(iii); 33 usc 1342(j); 33 usc 1342(p)(6); 33 usc 1342(a)(1)|33 usc 1342||
envtl. def. ctr., inc. v. u.s. e.p.a., 344 f.3d 832, 865(9th cir. 2003)||33 usc 1342(p)(3)(b)(iii); 33 usc 1342(j); 33 usc 1342(p)(6); 33 usc 1342(a)(1)|33 usc 1342||
envtl. def. ctr., inc. v. u.s. e.p.a., 344 f.3d 832, 875(9th cir. 2003)||33 usc 1342(p)(3)(b)(iii); 33 usc 1342(j); 33 usc 1342(p)(6); 33 usc 1342(a)(1)|33 usc 1342||
envtl. def. v. e.p.a., 467 f.3d 1329, 1336(d.c. cir. 2006)||40 cfr 93.109(e)(2)(v); 40 cfr 93.119(b)(2); 40 cfr 93.119(d); 40 cfr 93.119(e)|40 cfr 93.109; 40 cfr 93.119||
envtl. def. v. e.p.a., 467 f.3d 1329, 1338(d.c. cir. 2006)||40 cfr 93.109(e)(2)(v); 40 cfr 93.119(b)(2); 40 cfr 93.119(d); 40 cfr 93.119(e)|40 cfr 93.109; 40 cfr 93.119||
envtl. def. v. e.p.a., 489 f.3d 1320, 1329(d.c. cir. 2007)||42 usc 7470|42 usc 7470||40 cfr 51.166(c); 42 usc 7470
envtl. def. v. u.s. e.p.a., 369 f.3d 193, 201, 207(2d cir. 2004)||42 usc 7511a(c)(2)(a)|42 usc 7511a||
envtl. def. v. u.s. e.p.a., 369 f.3d 193, 207(2d cir. 2004)||42 usc 7511a(c)(2)(a)|42 usc 7511a||
envtl. def. v. u.s. e.p.a., 369 f.3d 193, 207(2d cir. 2004)||42 usc 7511a(c)(2)(a)|42 usc 7511a||
envtl. def., inc. v. e.p.a., 509 f.3d 553, 559(d.c. cir. 2007)|42 usc 7506(c)(1)(b)(iii)|42 usc 7506(c)(1)(b)(iii); 42 usc 7506(c)(1)(a)|42 usc 7506||
envtl. def., inc. v. e.p.a., 509 f.3d 553, 561(d.c. cir. 2007)|42 usc 7506(c)(1)(b)(iii)|42 usc 7506(c)(1)(b)(iii); 42 usc 7506(c)(1)(a)|42 usc 7506||
enyart v. nat'l conference of bar examiners, inc., 630 f.3d 1153, 1161(9th cir. 2011)|42 usc 12189|42 usc 12189|42 usc 12189||
erdman v. nationwide ins. co., 582 f.3d 500, 507(3d cir. 2009)|||||
escobar v. holder, 657 f.3d 537, 545-46(7th cir. 2011)|8 usc 1101(a)(42)(a); 8 usc 1158(b)(1)(b)(i)|8 usc 1101(a)(42)(a); 8 usc 1158(b)(1)(b)(i)|8 usc 1101; 8 usc 1158||
esparza-rodriguez v. holder, 699 f.3d 821, 826(5th cir. 2012)|8 usc 1182(a)(2)(a)(i)(i)|8 usc 1182(a)(2)(a)(i)(i)|8 usc 1182||
estate of gerson v. c.i.r., 507 f.3d 435, 441(6th cir. 2007)||treasury regulation 26.2601-1(b)(1)(i)|treasury regulation 26.2601-1|26 usc 2613(a)|
eurodif s.a. v. united states, 423 f.3d 1275, 1277, 1278(fed. cir. 2005)||19 usc 1673|19 usc 1673||
evangelista v. ashcroft, 359 f.3d 145, 150, 151(2d cir. 2004)|26 usc 7201|26 usc 7201|26 usc 7201||8 usc 1101(a)(43)(m)(ii)
fajardo v. u.s. atty. gen., 659 f.3d 1303, 1310(11th cir. 2011)|8 usc 1182(a)(2)(a)(i)(i)|8 usc 1182(a)(2)(a)(i)(i)|8 usc 1182||
farmers & merchants mut. tel. co. of wayland, iowa v. f.c.c., 668 f.3d 714, 723(d.c. cir. 2011)||47 usc 405(b)|47 usc 405||
fed. exp. corp. v. dep't of transp., 434 f.3d 597, 602(d.c. cir. 2006)|14 cfr 330.39(b)(2005)|14 cfr 330.39(b)(2005)|14 cfr 330.39||
fed. express corp. v. mineta, 373 f.3d 112, 116-17(d.c. cir. 2004)||49 usc 40101(a)(2)|49 usc 40101||
federiso v. holder, 605 f.3d 695, 697, 699(9th cir. 2010)||8 usc 1227(a)(1)(h)(i)|8 usc 1227||8 usc 1227(a)(1)(h)(i)(i)
fedor v. cingular wireless corp., 355 f.3d 1069, 1074(7th cir. 2004)||47 usc 332|47 usc 332||
fei mei cheng v. attorney gen. of u.s., 623 f.3d 175, 185(3d cir. 2010)|8 usc 1101(a)(42)|8 usc 1101(a)(42)|8 usc 1101||
fernandes pereira v. gonzales, 417 f.3d 38, 43(1st cir. 2005)||8 usc 1182(c)|8 usc 1182||
fernandez v. keisler, 502 f.3d 337, 348(4th cir. 2007)||8 usc 1101(a)(22)|8 usc 1101||
filja v. gonzales, 447 f.3d 241, 252(3d cir. 2006)|8 usc 1229a(c)(7)(c)|8 usc 1229a(c)(7)(c)|8 usc 1229a|8 cfr 1003.2(c)(3)(ii)|8 cfr 1003.2
fin. planning ass'n v. s.e.c., 482 f.3d 481, 492(d.c. cir. 2007)||15 usc 80b-2(a)(11)(c)(2000)|15 usc 80b-2||
first healthcare corp. v. n.l.r.b., 344 f.3d 523, 529, 539(6th cir. 2003)||29 usc 157|29 usc 157||
firstland int'l, inc. v. u.s. i.n.s., 377 f.3d 127, 131-32(2d cir. 2004)||8 usc 1155|8 usc 1155||
flint hills res. alaska, llc v. f.e.r.c., 631 f.3d 543, 545, 550(d.c. cir. 2011)|||||
flores-nova v. attorney gen. of u.s., 652 f.3d 488, 492(3d cir. 2011)||8 usc 1229b(d)(2)|8 usc 1229b||
florida citrus mut. v. united states, 550 f.3d 1105, 1110(fed. cir. 2008)|19 usc 1677a(c)(1)(b)|19 usc 1677a(c)(1)(b)|19 usc 1677a||19 usc 1677a(c)(2)(a)
florida citrus mut. v. united states, 550 f.3d 1105, 1110(fed. cir. 2008)|19 usc 1677a(c)(1)(b)|19 usc 1677a(c)(1)(b)|19 usc 1677a||19 usc 1677a(c)(2)(a)
florida med. ctr. of clearwater, inc. v. sebelius, 614 f.3d 1276, 1281(11th cir. 2010)||42 usc 1320a-3a(a)|42 usc 1320a||
fournier v. sebelius, 718 f.3d 1110|.||||
freeman v. gonzales, 444 f.3d 1031, 1039(9th cir. 2006)|.||||
fregozo v. holder, 576 f.3d 1030, 1038(9th cir. 2009)|.||||
frenchtown acquisition co., inc. v. n.l.r.b., 683 f.3d 298, 313-14(6th cir. 2012)|.||||
frenchtown acquisition co., inc. v. n.l.r.b., 683 f.3d 298, 313-14(6th cir. 2012)|.||||
friedman v. mkt. st. mortgage corp., 520 f.3d 1289, 1297(11th cir. 2008)|.||||
friends of blackwater v. salazar, 691 f.3d 428, 434, 436(d.c. cir. 2012)|.||||
friends of earth, inc. v. e.p.a., 446 f.3d 140, 148(d.c. cir. 2006)|.||||
friends of everglades v. s. florida water mgmt. dist., 570 f.3d 1210, 1228(11th cir. 2009)|.||||
fullenkamp v. veneman, 383 f.3d 478, 484(6th cir. 2004)|.||||
fund for animals v. kempthorne, 538 f.3d 124, 135,(2d cir. 2008)|.||||
g & t terminal packaging co., inc. v. u.s. dept. of agriculture, 468 f.3d 86|.||||
gaiskov v. holder, 567 f.3d 832|.||||
gaitan v. holder, 671 f.3d 678|.||||
gallo v. department of transp., 689 f.3d 1294|.||||
gao v. holder, 624 f.3d 23|.||||
garcia v. department of homeland security, 437 f.3d 1322|.||||
garcia v. holder, 732 f.3d 308|.||||
garcia-carias v. holder, 697 f.3d 257|.||||
garcia-villeda v. mukasey, 531 f.3d 141|.||||
garcia-villeda v. mukasey, 531 f.3d 141|.||||
garfias-rodriguez v. holder, 702 f.3d 504|.||||
garfias-rodriguez v. holder, 702 f.3d 504|.||||
gaughf properties, l.p. v. c.i.r., 738 f.3d 415|.||||
geman v. s.e.c., 334 f.3d 1183|.||||
genon rema, llc v. u.s. e.p.a., 722 f.3d 513|.||||
gentiva healthcare corp. v. sebelius, 723 f.3d 292|.||||
georgia power co. v. teleport communications atlanta, inc., 346 f.3d 1033|.||||
ghazali v. holder, 585 f.3d 289|.||||
ghs health maintenance organization, inc. v. u.s., 536 f.3d 1293|.||||
gila river indian community v. u.s., 729 f.3d 1139|.||||
gila river indian community v. u.s., 729 f.3d 1139|.||||
gilda industries, inc. v. u.s., 622 f.3d 1358|.||||
gill v. i.n.s., 420 f.3d 82|.||||
gingery v. department of defense, 550 f.3d 1347|.||||
golden northwest aluminum, inc. v. bonneville power admin., 501 f.3d 1037|.||||
golden northwest aluminum, inc. v. bonneville power admin., 501 F.3d 1037|.||||
goldings v. winn, 383 f.3d 17|.||||
gonzales v. dep't of labor, 609 f.3d 451|.||||
gonzales v. department of homeland sec., 508 f.3d 1227|.||||
gonzalez-gonzalez v. ashcroft, 690 f.3d 649|.||||
gourche v. holder, 663 f.3d 882|.||||
gpx intern. tire corp. v. u.s., 666 f.3d 732|.||||
grapevine imports, ltd. v. u.s., 636 f.3d 1368|.||||
gray v. us, 723 f.3d 795|.||||
greenbaum v. u.s. e.p.a., 370 f.3d 527|.||||
groff v. u.s., 493 f.3d 1343|.||||
guerra v. shinseki, 642 f.3d 1046|.||||
gundersen lutheran medical center, inc. v. sebelius, 666 f.3d 1335|.||||
gutnik v. gonzales, 469 f.3d 683|.||||
haas v. peake, 525 f.3d 1168, 1186(fed. cir. 2008)|.||||
hachem v. holder, 656 f.3d 430, 438(6th cir. 2011)|.||||
hacker v. united states, 613 f.3d 1380, 1383(fed. cir. 2010)|.||||
hackwell v. united states, 491 f.3d 1229, 1241(10th cir. 2007)|.||||
hackworth v. progressive cas. ins. co., 468 f.3d 722, 730(10th cir. 2006)|.||||
hadden v. united states, 661 f.3d 298, 302(6th cir. 2011) cert. denied, 133 s. ct. 106, 184 l. ed. 2d 23(u.s. 2012)|.||||
handa v. clark, 401 f.3d 1129, 1135(9th cir. 2005)|.||||
hanif v. attorney gen. of u.s., 694 f.3d 479, 484(3d cir. 2012)|.||||
harbert v. healthcare servs. grp., inc., 391 f.3d 1140, 1154(10th cir. 2004)|.||||
hardy wilson mem'l hosp. v. sebelius, 616 f.3d 449, 460(5th cir. 2010)|.||||
haro v. sebelius, 729 f.3d 993|.||||
harrell v. u.s. postal serv., 445 f.3d 913, 927(7th cir. 2006)|.||||
harris v. olszewski, 442 f.3d 456, 459-60(6th cir. 2006)|.||||
harvey v. veneman, 396 f.3d 28, 40(1st cir. 2005)|.||||
harvey v. veneman, 396 f.3d 28, 40(1st cir. 2005)|.||||
harvey v. veneman, 396 f.3d 28, 40(1st cir. 2005)|.||||
harvey v. veneman, 396 f.3d 28, 40(1st cir. 2005)|.||||
harvey v. veneman, 396 f.3d 28, 40(1st cir. 2005)|.||||
harvey v. veneman, 396 f.3d 28, 40(1st cir. 2005)|.||||
harvey v. veneman, 396 f.3d 28, 40(1st cir. 2005)|.||||
haug v. bank of am., n.a., 317 f.3d 832, 840(8th cir. 2003)|.||||
hawkins v. united states, 469 f.3d 993, 1000(fed. cir. 2006)|.||||
hawkins v. united states, 469 f.3d 993, 1000(fed. cir. 2006)|.||||
hearth, patio & barbecue ass'n v. u.s. dep't of energy, 706 f.3d 499, 500(d.c. cir. 2013)|.||||
heaven v. gonzales, 473 f.3d 167, 175(5th cir. 2006)|.||||
heino v. shinseki, 683 f.3d 1372, 1382(fed. cir. 2012)|.||||
helicopter ass'n intern. v. faa, 722 f.3d 430|.||||
hemp indus. ass'n. v. drug enforcement admin., 357 f.3d 1012, 1018(9th cir. 2004)|.||||
henry ford health sys. v. dep't of health & human servs., 654 f.3d 660, 666(6th cir. 2011) cert. denied, 133 s. ct. 73, 183 l. ed. 2d 712(u.s. 2012)|.||||
hernandez v. ashcroft, 345 f.3d 824, 839(9th cir. 2003)|.||||
hernandez-carrera v. carlson, 547 f.3d 1237, 1256(10th cir. 2008)|.||||
hernandez-guadarrama v. ashcroft, 394 f.3d 674, 679(9th cir. 2005)|.||||
herrera-castillo v. holder, 573 f.3d 1004, 1006-07(10th cir. 2009)|.||||
holly sugar corp. v. johanns, 437 f.3d 1210, 1214(d.c. cir. 2006)|.||||
holrail, llc v. surface transp. bd., 515 f.3d 1313, 1317(d.c. cir. 2008)|.||||
home concrete & supply, llc v. united states, 634 f.3d 249, 257(4th cir. 2011) cert. granted, 132 s. ct. 71, 180 l. ed. 2d 940(u.s. 2011) and aff'd, 132 s. ct. 1836, 182 l. ed. 2d 746(u.s. 2012)|.||||
horn farms, inc. v. johanns, 397 f.3d 472, 476(7th cir. 2005)|.||||
horn v. thoratec corp., 376 f.3d 163, 179(3d cir. 2004)|.||||
horne v. u.s. dep't of agric., 673 f.3d 1071, 1078(9th cir. 2012) cert. granted, 133 s. ct. 638 and rev'd sub nom. horne v. dep't of agric., 133 s. ct. 2053(u.s. 2013)|.||||
horras v. leavitt, 495 f.3d 894, 900(8th cir. 2007)|.||||
horras v. leavitt, 495 f.3d 894, 900(8th cir. 2007)|.||||
horras v. leavitt, 495 f.3d 894, 900(8th cir. 2007)|.||||
horton homes, inc. v. united states, 357 f.3d 1209, 1212(11th cir. 2004)|.||||
hosh v. lucero, 680 f.3d 375, 378(4th cir. 2012)|.||||
hosp. corp. of am. & subsidiaries v. c.i.r., 348 f.3d 136, 147(6th cir. 2003)|.||||
hoult v. hoult, 373 f.3d 47, 55(1st cir. 2004)|.||||
hui zheng v. holder, 562 f.3d 647, 654(4th cir. 2009)|.||||
humane soc. of u.s. v. locke, 626 f.3d 1040, 1054(9th cir. 2010)|.||||
ibarra v. holder, 736 f.3d 903|.||||
ibragimov v. gonzales, 476 f.3d 125, 137(2d cir. 2007)|.||||
idy v. holder, 674 f.3d 111, 117(1st cir. 2012)|.||||
idy v. holder, 674 f.3d 111, 117(1st cir. 2012)|.||||
in re avandia mktg., sales practices & products liab. litig., 685 f.3d 353, 366(3d cir. 2012)|.||||
in re lyon cnty. landfill, lynd, mn., 406 f.3d 981, 983(8th cir. 2005)|.||||
in re mdl-1824 tri-state water rights litig., 644 f.3d 1160, 1193(11th cir. 2011)|.||||
in re novartis wage & hour litig., 611 f.3d 141, 153(2d cir. 2010) abrogated by christopher v. smithkline beecham corp., 132 s. ct. 2156, 183 l. ed. 2d 153(u.s. 2012)|.||||
in re tracy broad. corp., 696 f.3d 1051, 1054(10th cir. 2012) cert. denied, 133 s. ct. 2340, 185 l. ed. 2d 1065(u.s. 2013)|.||||
in re: polar bear endangered species act listing and section 4(d) rule litigation–mdl no. 1993 v. jewell, 720 f.3d 354|.||||
in re: polar bear endangered species act listing and section 4(d) rule litigation–mdl no. 1993 v. jewell, 720 f.3d 354|.||||
info. tech. & applications corp. v. united states, 316 f.3d 1312, 1320(fed. cir. 2003)|.||||
injeti v. us citizen and immigration services, 737 f.3d 311|.||||
int'l alliance of theatrical & stage employees v. n.l.r.b., 334 f.3d 27, 33(d.c. cir. 2003)|.||||
int'l union, united mine workers of am. v. mine safety & health admin., 407 f.3d 1250, 1256(d.c. cir. 2005)|.||||
int'l union, united mine workers of am. v. mine safety & health admin., 626 f.3d 84, 90(d.c. cir. 2010)|.||||
int'l union, united mine workers of am. v. u.s. dep't of labor, 358 f.3d 40, 43(d.c. cir. 2004)|.||||
intercollegiate broad. sys., inc. v. copyright royalty bd., 571 f.3d 69, 77(d.c. cir. 2009)|.||||
interdigital commc'ns, llc v. int'l trade comm'n, 690 f.3d 1318, 1330(fed. cir. 2012) on reh'g, 707 f.3d 1295(fed. cir. 2013) and cert. denied, 134 s. ct. 469, 187 l. ed. 2d 312(u.s. 2013)|.||||
international broth. of teamsters v. u.s. dept. of transp., 714 f.3d 580-amended and superseded 724 f.3d 206|.||||
international broth. of teamsters v. u.s. dept. of transp., 714 f.3d 580-amended and superseded 724 f.3d 206|.||||
iowa league of cities v. e.p.a., 711 f.3d 844, 876-77(8th cir. 2013)|.||||
irigoyen-briones v. holder, 644 f.3d 943, 947(9th cir. 2011)|.||||
island creek kentucky mining v. ramage, 737 f.3d 1050|.||||
itaeva v. i.n.s., 314 f.3d 1238, 1242-43(10th cir. 2003)|.||||
itt indus., inc. v. n.l.r.b., 413 f.3d 64, 68(d.c. cir. 2005)|.||||
j & g sales ltd. v. truscott, 473 f.3d 1043, 1047, 1053(9th cir. 2007)|.||||
jacoby v. n.l.r.b., 325 f.3d 301, 308(d.c. cir. 2003)|.||||
james v. office of pers. mgmt., 372 f.3d 1365, 1369(fed. cir. 2004)|.||||
jean-louis v. attorney gen. of u.s., 582 f.3d 462, 472-73(3d cir. 2009)|.||||
jessup v. pulaski bank, 327 f.3d 682, 685(8th cir. 2003)|.||||
jian le lin v. u.s. atty. gen., 681 f.3d 1236, 1241(11th cir. 2012)|.||||
johnson v. buckley, 356 f.3d 1067, 1074(9th cir. 2004)|.||||
johnson v. gonzales, 478 f.3d 795, 799(7th cir. 2007)|.||||
jones v. c.i.r., 642 f.3d 459, 460(4th cir. 2011)|.||||
josendis v. wall to wall residence repairs, inc., 662 f.3d 1292, 1320(11th cir. 2011)|.||||
kaganovich v. gonzales, 470 f.3d 894, 897-98(9th cir. 2006)|.||||
kaltenbach v. richards, 464 f.3d 524, 528(5th cir. 2006)|.||||
kar onn lee v. holder, 701 f.3d 931, 936(2d cir. 2012)|.||||
kentuckians for commonwealth inc. v. rivenburgh, 317 f.3d 425, 440(4th. cir. 2003)|.||||
kentucky resources council, inc. v. epa, 467 f.3d 986, 991(6th cir. 2006)|.||||
kepilino v. gonzales, 454 f.3d 1057, 1061 n.2(9th cir. 2006)|.||||
kerr-mcgee oil and gas corp v. u.s. department of interior, 554 f.3d 1082, 1084(5th cir. 2009)|.||||
khalid v. holder, 655 f.3d 363,371(5th cir. 2011)|.||||
khan v. holder, 584 f.3d 773, 776-85(9th cir. 2009)|.||||
khan v. u.s., 548 f.3d 549. 556-8(7th cir. 2008)|.||||
khanh nhat thuy le v. holder, 732 f.3d 425|.||||
khoshfahm v. holder, 655 f.3d 1147, 1152(9th cir. 2011)|.||||
khouzam v. ashcroft, 361 f.3d 161, 165(2d cir. 2004)|.||||
khouzam v. attorney general of u.s., 549 f.3d 235, 254(3rd cir. 2008)|.||||
killeen v. office of personnel management, 558 f.3d 1318, 1324-5(fed. cir. 2009)|.||||
kilpatrick v. principi, 327 f.3d 1375, 1384(fed. cir. 2003)|.||||
kim v. holder, 560 f.3d 833. 837-8(8th cir. 2009)|.||||
kimberlin v. u.s. dept. of justice, 318 f.3d 228, 231-2(d.c. cir. 2003)|.||||
kinik co. v. international trade com'n., 690 f.3d 1318, 1363(fed. cir. 2004)|.||||
kleiman & hochberg, inc. v. u.s. dept. of agriculture, 497 f.3d 681(d.c. cir. 2007)|.||||
knapik v. ashcroft, 384 f.3d 84, 88(3rd cir. 2004)|.||||
knott v. f.e.r.c., 386 f.3d 368, 372(1st cir. 2004)|.||||
knutsen v. gonzales, 429 f.3d 733, 736(7th cir. 2005)|.||||
koch foods, inc. v. secretary, u.s. dept. of labor, 712 f.3d 476, 480(11th cir. 2013)|.||||
kornman v. s.e.c., 592 f.3d 173, 181(d.c. cir. 2010)|.||||
kornman v. s.e.c., 592 f.3d 173, 181(d.c. cir. 2010)|.||||
kosak v. aguirre, 518 f.3d 210, 212(3rd cir. 2008)|.||||
koudriachova v. gonzales, 490 f.3d 255, 260(2d cir. 2007)|.||||
kruse v. wells fargo home mortg., inc., 383 f.3d 49, 55(2d cir. 2004)|.||||
kruse v. wells fargo home mortg., inc., 383 f.3d 49, 55(2d cir. 2004)|.||||
kulakchyan v. holder, 730 f.3d 993|.||||
kyocera wireless corp. v. international trade com'n, 545 f.3d 1340, 1355(fed. cir. 2008)|.||||
l.s. starrett co. v. f.e.r.c., 650 f.3d 19, 24, 26(1st cir. 2011)|.||||
la union del pueblo entero v. fed. emergency mgmt. agency, 608 f.3d 217, 223, 224(5th cir. 2010)|.||||
lagandaon v. ashcroft, 383 f.3d 983, 987(9th cir. 2004)|.||||
landstar exp. am., inc. v. fed. mar. comm'n, 569 f.3d 493, 500(d.c. cir. 2009)|.||||
langhorne v. ashcroft, 377 f.3d 175, 181(2d cir. 2004)|.||||
lanier v. u.s. atty. gen., 631 f.3d 1363, 1367(11th cir. 2011)|.||||
lantz v. c.i.r., 607 f.3d 479, 481(7th cir. 2010)|.||||
lari v. holder, 697 f.3d 273, 277(5th cir. 2012), as revised(nov. 8, 2012)|.||||
latino issues forum v. u.s. e.p.a., 558 f.3d 936, 944(9th cir. 2009)|.||||
latino issues forum v. u.s. e.p.a., 558 f.3d 936, 944(9th cir. 2009)|.||||
lattab v. ashcroft, 384 f.3d 8, 19-20(1st cir. 2004)|.||||
lawrence v. holder, 717 f.3d 1036|.||||
lecky v. holder, 723 f.3d 1|.||||
lee v. n.l.r.b., 325 f.3d 749, 754(6th cir. 2003)|.||||
leiba v. holder, 699 f.3d 346, 348,352(4th cir. 2012)|.||||
lemus-losa v. holder, 576 f.3d 752, 755-56, 761(7th cir. 2009)|.||||
levine v. apker, 455 f.3d 71, 80, 87(2d cir. 2006)|.||||
levy v. sterling holding co., llc, 544 f.3d 493, 504(3d cir. 2008)|.||||
lewis v. gonzales, 481 f.3d 125, 129, 132(2d cir. 2007)|.||||
li v. renaud, 654 f.3d 376, 382-83(2d cir. 2011)|.||||
lin-zheng v. atty. gen., 557 f.3d 147, 155, 157(3d cir. 2009)|.||||
linares huarcaya v. mukasey, 550 f.3d 224, 228, 230(2d cir. 2008)|.||||
lion health servs., inc. v. sebelius, 635 f.3d 693, 700(5th cir. 2011)|.||||
littriello v. united states, 484 f.3d 372, 378(6th cir. 2007)|.||||
lizama v. holder, 629 f.3d 440, 446-47, 448(4th cir. 2011)|.||||
lockheed martin corp. v. administrative review board, us dept. of labor, 717 f.3d 1121|.||||
long v. social security administration, 635 f.3d 526, 534(fed. cir. 2011)|.||||
loparex llc v. nlrb, 591 f.3d 540, 550(7th cir. 2009)|.||||
lopez v. henley, 416 f.3d 455, 457-8(5th cir. 2005)|.||||
lorenzo v. mukasey, 508 f.3d 1278, 1283(10th cir. 2007)|.||||
los angeles haven hospice, inc. v. sebelius, 638 f.3d 644, 649(9th cir. 2011)|.||||
louisiana fed. land bank ass'n, flca v. farm credit admin., 336 f.3d 1075, 1083(d.c. cir. 2003)|.||||
love korean church v. chertoff, 549 f.3d 749, 754, 756(9th cir. 2008)|.||||
love korean church v. chertoff, 549 f.3d 749, 757(9th cir. 2008)|.||||
lovgren v. locke, 701 f.3d 5, 22(1st cir. 2012)|.||||
luminant generation co. llc v. u.s. e.p.a., 714 f.3d 841, 851-52(5th cir. 2013)|.||||
luminant generation co. llc v. u.s. e.p.a., 714 f.3d 841, 856(5th cir. 2013)|.||||
m2z networks inc. v. f.c.c., 558 f.3d 554|.||||
ma v. ashcroft, 361 f.3d 553|.||||
mackenzie medical supply inc. v. leavitt, 506 f.3d 341|.||||
maghradze v. gonzales, 462 f.3d 150|.||||
magnola metallurgy, inc. v. u.s., 508 f.3d 1349|.||||
mahon v. u.s.d.a., 485 f.3d 1247|.||||
maine public utilities com'n v. f.e.r.c., 454 f.3d 278|.||||
maine public utilities com’n v. f.e.r.c., 520 f.3d 464|.||||
mainstream mktg. servs., inc. v. f.t.c., 358 f.3d 1228, 1250(10th cir. 2004)|.||||
maiwand v. gonzales, 501 f.3d 101|.||||
malagon de fuentes v. gonzales, 462 f.3d 498|.||||
managed pharmacy care v. sebelius, 716 f.3d 1235|.||||
mannella v. c.i.r., 631 f.3d 115|.||||
markovski v. gonzales, 486 f.3d 108|.||||
marmolejo-campos v. holder, 558 f.3d 903|.||||
martinez-mendoza v. champion int'l corp., 340 f.3d 1200, 1208(11th cir. 2003)|.||||
massachusetts v. sebelius, 638 f.3d 24|.||||
matul-hernandez v. holder, 685 f.3d 707|.||||
maximum comfort inc. v. secretary of health and human services, 512 f.3d 1081|.||||
mayo foundation for medical educ. and research v. u.s., 568 f.3d 675|.||||
mayorga-vidal v. holder, 675 f.3d 9|.||||
mcallister v. attorney general of u.s., 444 f.3d 178|.||||
mcallister v. attorney general of u.s., 444 f.3d 178|.||||
mcallister v. attorney general of u.s., 444 f.3d 178|.||||
mcallister v. attorney general of u.s., 444 f.3d 178|.||||
mccloy v. u.s. dept. of agriculture, 351 f.3d 447|.||||
mccormick ex rel. mccormick v. school dist. of mamaroneck, 370 f.3d 275|.||||
mci telecommunciations corp. v. ohio bell telephone co., 376 f.3d 539|.||||
mcnamee v. dept. of treasury, 488 f.3d 100|.||||
med. ctr. pharmacy v. mukasey, 536 f.3d 383, 400(5th cir. 2008)|.||||
mehboob v. attorney gen. of u.s., 549 f.3d 272, 276(3d cir. 2008)|.||||
mei fun wong v. holder, 633 f.3d 64, 74(2d cir. 2011)|.||||
mei juan zheng v. holder, 672 f.3d 178, 184(2d cir. 2012)|.||||
mellouli v. holder, 719 f.3d 995(8th cir. 2013)|.||||
mingo logan coal co. v. u.s. e.p.a., 714 f.3d 608|.||||
minnesota licensed practical nurses ass'n v. n.l.r.b., 406 f.3d 1020, 1022(8th cir. 2005)|.||||
minnesota licensed practical nurses ass'n v. n.l.r.b., 406 f.3d 1020, 1022(8th cir. 2005)|.||||
mittal steel point lisas ltd. v. united states, 548 f.3d 1375, 1381(fed. cir. 2008)|.||||
mizrahi v. gonzales, 492 f.3d 156, 166(2d cir. 2007)|.||||
modesto irr. dist. v. gutierrez, 619 f.3d 1024, 1033(9th cir. 2010)|.||||
montana consumer counsel v. f.e.r.c., 659 f.3d 910, 922-23(9th cir. 2011)|.||||
montana consumer counsel v. f.e.r.c., 659 f.3d 910, 922-23(9th cir. 2011)|.||||
montana sulphur & chem. co. v. u.s. e.p.a., 666 f.3d 1174, 1182-83(9th cir. 2012)|.||||
montana sulphur & chem. co. v. u.s. e.p.a., 666 f.3d 1174, 1182-83(9th cir. 2012)|.||||
montana wilderness ass'n v. mcallister, 666 f.3d 549, 558 aff'd, 460 f. app'x 667(9th cir. 2011)|.||||
mora v. mukasey, 550 f.3d 231, 239(2d cir. 2008)|.||||
morales v. gonzales, 478 f.3d 972, 982(9th cir. 2007)|.||||
morales-izquierdo v. dep't of homeland sec., 600 f.3d 1076, 1086(9th cir. 2010)|.||||
morales-izquierdo v. gonzales, 486 f.3d 484, 492(9th cir. 2007)|.||||
morante-navarro v. t&y pine straw, inc., 350 f.3d 1163, 1169(11th cir. 2003)|.||||
morgan v. sebelius, 694 f.3d 535, 537(4th cir. 2012)|.||||
mortensen v. cnty. of sacramento, 368 f.3d 1082, 1090(9th cir. 2004)|.||||
